sbj	rsp	eye	sta	rt
s12	0	EO	new	8.059000e+02
s12	1	EO	new	8.777000e+02
s12	1	EO	new	6.814000e+02
s12	1	EO	new	7.332000e+02
s12	0	EO	new	6.701000e+02
s12	0	EO	new	7.848000e+02
s12	1	EO	new	9.836000e+02
s12	1	EO	new	9.755000e+02
s12	1	EO	new	5.933000e+02
s12	1	EO	new	1125
s12	1	EO	new	1.177900e+03
s12	1	EO	old	1.508500e+03
s12	1	EO	new	7.425000e+02
s12	1	EO	new	8.063000e+02
s12	1	EO	new	1.845100e+03
s12	0	EO	new	1.085900e+03
s12	0	EO	new	1.079600e+03
s12	1	EO	old	6.685000e+02
s12	1	EO	new	1.429200e+03
s12	1	EO	new	1.142100e+03
s12	1	EO	old	6.599000e+02
s12	1	EO	new	8.406000e+02
s12	0	EO	new	2.352400e+03
s12	1	EO	new	9.803000e+02
s12	1	EO	new	938
s12	1	EO	new	9.999000e+02
s12	1	EO	old	8.597000e+02
s12	0	EO	new	8.403000e+02
s12	0	EO	new	7.712000e+02
s12	1	EO	new	834
s12	1	EO	old	6.849000e+02
s12	1	EO	new	8.866000e+02
s12	1	EO	new	1.118400e+03
s12	1	EO	new	8.482000e+02
s12	0	EO	new	690
s12	0	EO	old	1.504800e+03
s12	1	EO	old	8.815000e+02
s12	1	EO	old	9.134000e+02
s12	1	EO	old	1.253200e+03
s12	1	EO	old	1.607900e+03
s12	1	EO	new	8.558000e+02
s12	1	EO	old	1.061600e+03
s12	0	EO	new	7.683000e+02
s12	1	EO	old	8.591000e+02
s12	1	EO	old	1.919900e+03
s12	1	EO	new	7.757000e+02
s12	1	EO	old	9.635000e+02
s12	1	EO	old	1.027400e+03
s12	1	EO	old	9.721000e+02
s12	1	EO	old	9.159000e+02
s12	0	EO	new	1.151700e+03
s12	1	EO	new	7.725000e+02
s12	1	EO	new	1.212300e+03
s12	0	EO	old	9.741000e+02
s12	0	EO	new	1.947900e+03
s12	1	EO	new	2.227700e+03
s12	0	EO	old	1.361500e+03
s12	1	EO	new	6.373000e+02
s12	0	EO	new	1.000100e+03
s12	1	EO	new	7.289000e+02
s12	1	EO	new	8.766000e+02
s12	1	EO	new	7.495000e+02
s12	1	EC	new	7.848000e+02
s12	0	EC	old	1.486600e+03
s12	0	EC	new	9.333000e+02
s12	1	EC	old	7.241000e+02
s12	1	EC	old	2.544900e+03
s12	1	EC	new	6.986000e+02
s12	0	EC	new	8.405000e+02
s12	1	EC	old	7.043000e+02
s12	1	EC	old	7.802000e+02
s12	1	EC	old	7.539000e+02
s12	1	EC	old	6.778000e+02
s12	1	EC	old	7.555000e+02
s12	0	EC	new	1.523200e+03
s12	0	EC	new	7.481000e+02
s12	0	EC	new	1.168800e+03
s12	1	EC	new	7.526000e+02
s12	0	EC	new	7.355000e+02
s12	1	EC	new	7.862000e+02
s12	0	EC	new	1079
s12	1	EC	old	7.948000e+02
s12	1	EC	new	6.527000e+02
s12	1	EC	new	2.117400e+03
s12	1	EC	new	8.853000e+02
s12	0	EC	old	1.160900e+03
s12	1	EC	new	7.568000e+02
s12	1	EC	new	1.111700e+03
s12	1	EC	old	9.534000e+02
s12	1	EC	old	7.432000e+02
s12	1	EC	new	703
s12	0	EC	old	7.819000e+02
s12	1	EC	new	9.166000e+02
s12	1	EC	old	1.255400e+03
s12	0	EC	new	6.802000e+02
s12	1	EC	new	1242
s12	1	EC	new	9.258000e+02
s12	1	EC	new	6.305000e+02
s12	0	EC	old	1.732300e+03
s12	1	EC	old	6.032000e+02
s12	1	EC	new	7.849000e+02
s12	0	EC	new	8.908000e+02
s12	0	EC	old	2.050500e+03
s12	1	EC	old	2.513300e+03
s12	1	EC	old	7.352000e+02
s12	1	EC	new	8.519000e+02
s12	1	EC	new	6.366000e+02
s12	1	EC	new	3.788400e+03
s12	1	EC	new	1.429400e+03
s12	1	EC	old	1135
s12	0	EC	new	7.778000e+02
s12	0	EC	old	3.194700e+03
s12	0	EC	new	7.186000e+02
s12	0	EC	new	8.472000e+02
s12	1	EC	old	2.057100e+03
s12	1	EC	new	6.759000e+02
s12	1	EC	new	1.215700e+03
s12	1	EC	old	7.155000e+02
s12	0	EC	new	1.190300e+03
s12	1	EC	new	2671
s12	1	EC	new	1.088800e+03
s12	1	EC	new	7.867000e+02
s12	1	EC	new	9.374000e+02
s12	1	EC	new	2.474200e+03
s12	1	EC	old	6.461000e+02
s12	1	EC	new	8.469000e+02
s12	1	EC	new	1.143600e+03
s12	1	EC	new	1.009400e+03
s12	1	EC	old	7.913000e+02
s12	0	EC	new	2487
s12	1	EC	new	1.003800e+03
s12	1	EC	old	8.857000e+02
s12	1	EC	new	9.244000e+02
s12	1	EC	new	1.007200e+03
s12	1	EC	new	7.101000e+02
s12	1	EC	new	5.678000e+02
s12	1	EC	new	1.283600e+03
s12	1	EC	old	7.204000e+02
s12	1	EC	old	1.832200e+03
s12	1	EC	new	768
s12	1	EC	new	7.598000e+02
s12	0	EC	new	7.145000e+02
s12	1	EC	old	1.398400e+03
s12	1	EC	old	9.552000e+02
s12	1	EC	new	7.029000e+02
s12	0	EC	new	7.657000e+02
s12	0	EC	new	6.896000e+02
s12	1	EC	old	6.013000e+02
s12	1	EC	new	1.772100e+03
s12	1	EC	new	993
s12	1	EC	old	2.340700e+03
s12	1	EC	new	1.324500e+03
s12	0	EC	new	1.046400e+03
s12	1	EC	new	8.761000e+02
s12	1	EC	old	3.559900e+03
s12	1	EC	new	7.637000e+02
s12	1	EC	new	6.915000e+02
s12	0	EC	new	1.303300e+03
s12	1	EC	old	9.351000e+02
s12	1	EC	old	1.818800e+03
s12	1	EC	old	7.047000e+02
s12	1	EC	old	8.665000e+02
s14	1	EC	old	1.235200e+03
s14	1	EC	new	9.218000e+02
s14	1	EC	old	9.697000e+02
s14	1	EC	old	9.846000e+02
s14	1	EC	old	1.195400e+03
s14	0	EC	new	8.883000e+02
s14	1	EC	old	1.988300e+03
s14	1	EC	new	8.772000e+02
s14	1	EC	new	1.151100e+03
s14	1	EC	new	2.227700e+03
s14	1	EC	old	2.399600e+03
s14	1	EC	old	9.395000e+02
s14	1	EC	old	9.904000e+02
s14	1	EC	old	1.205300e+03
s14	1	EC	new	7.653000e+02
s14	1	EC	old	1.425200e+03
s14	1	EC	new	1257
s14	1	EC	old	9.277000e+02
s14	1	EC	old	1.730400e+03
s14	1	EC	new	1.417400e+03
s14	1	EC	old	9.573000e+02
s14	1	EC	new	6.892000e+02
s14	0	EC	old	1.069100e+03
s14	1	EC	new	1007
s14	1	EC	new	9.469000e+02
s14	1	EC	old	8.439000e+02
s14	1	EC	new	1.100400e+03
s14	1	EC	new	1.274300e+03
s14	1	EC	old	5.882000e+02
s14	1	EC	old	941
s14	0	EC	old	2053
s14	1	EC	new	8.829000e+02
s14	0	EC	new	1.004900e+03
s14	0	EC	new	1.556700e+03
s14	1	EC	old	2.611300e+03
s14	1	EC	new	1.043100e+03
s14	1	EC	new	1716
s14	1	EC	old	1336
s14	1	EC	new	6.949000e+02
s14	1	EC	old	7.688000e+02
s14	1	EC	new	9.167000e+02
s14	1	EC	old	8.886000e+02
s14	0	EC	old	8.971000e+02
s14	1	EC	new	8.791000e+02
s14	1	EC	new	972
s14	1	EC	old	9.589000e+02
s14	1	EC	new	7.087000e+02
s14	1	EC	new	8.397000e+02
s14	1	EC	new	7.246000e+02
s14	1	EC	old	9.465000e+02
s14	1	EO	old	2.540200e+03
s14	0	EO	new	8.298000e+02
s14	1	EO	new	1.345700e+03
s14	1	EO	old	9.236000e+02
s14	1	EO	new	2.191500e+03
s14	1	EO	old	9.245000e+02
s14	0	EO	new	1.790300e+03
s14	0	EO	new	1.228200e+03
s14	1	EO	old	7.741000e+02
s14	1	EO	new	1.454700e+03
s14	1	EO	new	2.359600e+03
s14	1	EO	new	1.174500e+03
s14	1	EO	new	1.007500e+03
s14	1	EO	old	1.032300e+03
s14	1	EO	old	8.572000e+02
s14	1	EO	old	6.882000e+02
s14	1	EO	old	1.917100e+03
s14	1	EO	new	9.606000e+02
s14	1	EO	new	7.145000e+02
s14	1	EO	new	6.104000e+02
s14	1	EO	new	1.146300e+03
s14	1	EO	old	6.932000e+02
s14	1	EO	old	1.212200e+03
s14	1	EO	new	7.381000e+02
s14	0	EO	new	1.609900e+03
s14	1	EO	old	8.608000e+02
s14	1	EO	new	6.214000e+02
s14	1	EO	old	5.523000e+02
s14	0	EO	new	1.886200e+03
s14	1	EO	new	1.872100e+03
s14	1	EO	new	623
s14	1	EO	old	9.179000e+02
s14	1	EO	old	8.908000e+02
s14	1	EO	new	7.198000e+02
s14	1	EO	new	886
s14	1	EO	new	6.882000e+02
s14	1	EO	old	6.182000e+02
s14	0	EO	old	1049
s14	1	EO	old	7.299000e+02
s14	0	EO	new	8.178000e+02
s14	0	EO	old	1.017700e+03
s14	0	EO	new	1.227600e+03
s14	1	EO	old	7.912000e+02
s14	1	EO	new	8.181000e+02
s14	1	EO	new	689
s14	0	EO	old	9.799000e+02
s14	1	EO	new	6.988000e+02
s14	1	EO	new	7.158000e+02
s14	1	EO	old	9.176000e+02
s14	1	EO	new	8.435000e+02
s14	0	EC	new	8.129000e+02
s14	1	EC	new	8.105000e+02
s14	0	EC	new	2.295400e+03
s14	1	EC	new	9.163000e+02
s14	1	EC	new	1.774100e+03
s14	1	EC	old	5.991000e+02
s14	1	EC	new	684
s14	1	EC	old	7.999000e+02
s14	1	EC	old	1.306700e+03
s14	0	EC	new	1.105300e+03
s14	1	EC	new	9.302000e+02
s14	1	EC	new	7.551000e+02
s14	1	EC	old	1149
s14	1	EC	old	764
s14	1	EC	old	7.199000e+02
s14	1	EC	new	1.172800e+03
s14	1	EC	old	1.614700e+03
s14	0	EC	old	1.143300e+03
s14	1	EC	new	8.442000e+02
s14	1	EC	old	6.991000e+02
s14	1	EC	old	675
s14	0	EC	new	8.889000e+02
s14	1	EC	new	8.147000e+02
s14	1	EC	new	2.269600e+03
s14	1	EC	new	2.587600e+03
s14	1	EC	old	7.525000e+02
s14	1	EC	new	1196
s14	0	EC	new	906
s14	1	EC	new	6.958000e+02
s14	1	EC	new	7.177000e+02
s14	1	EC	new	6.457000e+02
s14	1	EC	old	3.140600e+03
s14	0	EC	new	1.318400e+03
s14	1	EC	old	6.904000e+02
s14	1	EC	old	778
s14	1	EC	old	3.096800e+03
s14	1	EC	new	9.277000e+02
s14	1	EC	new	7.357000e+02
s14	1	EC	new	8.466000e+02
s14	0	EC	new	5.914000e+02
s14	1	EC	new	6.653000e+02
s14	1	EC	new	1.448200e+03
s14	1	EC	new	9.658000e+02
s14	1	EC	old	1.294700e+03
s14	1	EC	new	6.867000e+02
s14	1	EC	old	1.080600e+03
s14	0	EC	new	1.397400e+03
s14	1	EC	new	8.714000e+02
s14	1	EC	old	7.953000e+02
s14	1	EC	new	7.722000e+02
s14	1	EO	new	1355
s14	1	EO	new	6.666000e+02
s14	1	EO	old	1.867500e+03
s14	1	EO	new	1.373400e+03
s14	1	EO	new	1.770300e+03
s14	1	EO	new	6.102000e+02
s14	1	EO	old	7.151000e+02
s14	0	EO	new	2897
s14	1	EO	new	1.862900e+03
s14	1	EO	old	8.766000e+02
s14	1	EO	old	6.834000e+02
s14	1	EO	new	7.053000e+02
s14	1	EO	new	6.632000e+02
s14	1	EO	new	7.402000e+02
s14	1	EO	new	792
s14	1	EO	new	6.659000e+02
s14	1	EO	old	7.758000e+02
s14	1	EO	new	6.884000e+02
s14	1	EO	old	7.953000e+02
s14	0	EO	old	1.713200e+03
s14	0	EO	new	7.152000e+02
s14	1	EO	old	713
s14	1	EO	new	6.669000e+02
s14	0	EO	new	7.029000e+02
s14	0	EO	new	9.058000e+02
